date,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST,foreAdjustFactor,factor,adjustFactor,vwap,code
2010-10-13,3176.886,3221.646,3165.578,3217.577,3172.726,14460777300.0,195444719896.0,0.011894,1.0,1.413637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.515505829413472,SH000300
2010-10-14,3245.133,3286.023,3215.031,3224.14,3217.577,17961183800.0,227654458634.0,0.014773,1.0,0.203973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.674802572534222,SH000300
2010-10-15,3204.723,3327.683,3199.122,3327.683,3224.14,19341414000.0,245619296303.0,0.015839,1.0,3.211499,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.699138558483883,SH000300
2010-10-18,3345.804,3390.015,3288.781,3306.16,3327.683,21788205100.0,267884370339.0,0.01784,1.0,-0.646792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.294926044137522,SH000300
2010-10-19,3300.517,3375.867,3279.999,3375.674,3306.16,13044179100.0,165488914490.0,0.010675,1.0,2.102565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.686801769687447,SH000300
2010-10-20,3304.221,3439.225,3301.009,3396.879,3375.674,16652846000.0,235372057455.0,0.013625,1.0,0.628166,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.134043961914978,SH000300
2010-10-21,3404.721,3418.091,3344.962,3374.685,3396.879,12388324500.0,175383712722.0,0.010136,1.0,-0.65336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.157177810607076,SH000300
2010-10-22,3365.597,3408.491,3346.111,3378.655,3374.685,11636185700.0,163153618542.0,0.009484,1.0,0.11764,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.021228497754208,SH000300
2010-10-25,3386.85,3481.347,3366.43,3481.081,3378.655,14543310500.0,208809404746.0,0.011854,1.0,3.031562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.357762955415138,SH000300
2010-10-26,3491.474,3499.817,3436.463,3466.084,3481.081,14263699900.0,205216457176.0,0.011626,1.0,-0.430816,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.387322967724524,SH000300
2010-10-27,3451.427,3490.217,3398.095,3403.872,3466.084,12376157000.0,177072552070.0,0.010087,1.0,-1.794876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.30755541239498,SH000300
2010-10-28,3390.426,3420.885,3371.439,3397.692,3403.872,9834945600.0,141135882042.0,0.008016,1.0,-0.181563,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.35044867375779,SH000300
2010-10-29,3400.262,3404.6,3351.601,3379.983,3397.692,10045897000.0,145528365885.0,0.008186,1.0,-0.521206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.486348594356482,SH000300
2010-11-01,3390.413,3472.995,3390.413,3472.995,3379.983,12626914800.0,186725762506.0,0.010289,1.0,2.751854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.78791656264284,SH000300
2010-11-02,3484.232,3522.175,3449.724,3463.131,3472.995,15491145000.0,233976228513.0,0.012611,1.0,-0.28402,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.103869243558174,SH000300
2010-11-03,3462.74,3474.707,3419.08,3420.341,3463.131,12635930300.0,178803329799.0,0.010287,1.0,-1.235588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.150389053586343,SH000300
2010-11-04,3426.46,3480.929,3419.643,3480.505,3420.341,11679948100.0,164721393800.0,0.009508,1.0,1.759001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.102921724455266,SH000300
2010-11-05,3538.988,3554.47,3498.276,3520.798,3480.505,13768802700.0,196618041454.0,0.011209,1.0,1.157683,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.27996651110412,SH000300
2010-11-08,3534.191,3549.305,3506.375,3548.566,3520.798,12647075900.0,174067581795.0,0.009099,1.0,0.78868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.763464627819621,SH000300
2010-11-09,3547.44,3547.44,3498.623,3523.954,3548.566,12245453300.0,170174876748.0,0.00881,1.0,-0.693571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.896984666790571,SH000300
2010-11-10,3507.195,3508.275,3470.968,3499.111,3523.954,12007857800.0,176529783278.0,0.008638,1.0,-0.704976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.70118868979278,SH000300
2010-11-11,3490.738,3557.987,3484.891,3509.975,3499.111,13897623300.0,209121524845.0,0.009872,1.0,0.310479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.047286887175881,SH000300
2010-11-12,3484.606,3497.061,3284.348,3291.833,3509.975,16073385000.0,224200791087.0,0.011418,1.0,-6.214919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.94857343907335,SH000300
2010-11-15,3298.737,3319.976,3241.758,3314.893,3291.833,10231572400.0,144492952434.0,0.007265,1.0,0.700523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.122262618598095,SH000300
2010-11-16,3311.616,3311.616,3155.475,3169.538,3314.893,10830707200.0,154278113336.0,0.00769,1.0,-4.384907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.244509660089417,SH000300
2010-11-17,3124.109,3168.931,3087.507,3103.906,3169.538,8325808000.0,118981231625.0,0.005905,1.0,-2.070714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.290652826128106,SH000300
2010-11-18,3134.937,3158.629,3097.388,3147.962,3103.906,6569729200.0,94476115838.0,0.00466,1.0,1.41937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.380519038440733,SH000300
2010-11-19,3168.165,3178.846,3076.213,3178.846,3147.962,8334765400.0,114672977294.0,0.005912,1.0,0.98108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.758392922972973,SH000300
2010-11-22,3148.215,3200.472,3137.751,3171.941,3178.846,8321277600.0,114302974766.0,0.005902,1.0,-0.217218,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.73622900959343,SH000300
2010-11-23,3156.478,3156.478,3061.623,3107.176,3171.941,7739959100.0,105281461473.0,0.00549,1.0,-2.041806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.602327882197724,SH000300
2010-11-24,3088.992,3177.412,3088.992,3177.043,3107.176,7533208300.0,107688446612.0,0.005299,1.0,2.248567,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.2951638031833,SH000300
2010-11-25,3197.965,3227.054,3172.282,3223.484,3177.043,8344209400.0,116948295300.0,0.005869,1.0,1.461766,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.015503410065428,SH000300
2010-11-26,3214.132,3224.517,3170.364,3194.853,3223.484,6446782400.0,96226367197.0,0.004534,1.0,-0.888196,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.926262626298664,SH000300
2010-11-29,3183.54,3206.756,3159.459,3190.05,3194.853,5899489200.0,88799073974.0,0.004142,1.0,-0.150335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.051993649551896,SH000300
2010-11-30,3187.529,3205.782,3060.438,3136.985,3190.05,8576235500.0,120572328539.0,0.006022,1.0,-1.663452,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.05888732171592,SH000300
2010-12-01,3127.262,3150.436,3111.645,3136.024,3136.985,4888266800.0,69472579579.0,0.003431,1.0,-0.03064,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.212108794675446,SH000300
2010-12-02,3185.76,3194.226,3154.32,3155.059,3136.024,6102390800.0,89764278070.0,0.004283,1.0,0.606984,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.709690187327892,SH000300
2010-12-03,3161.93,3171.378,3134.419,3158.156,3155.059,5047535400.0,71387337327.0,0.003542,1.0,0.098157,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.143008749775188,SH000300
2010-12-06,3168.875,3185.332,3140.555,3165.57,3158.156,5636263000.0,80043207937.0,0.003922,1.0,0.234759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.201467876321598,SH000300
2010-12-07,3152.733,3214.691,3112.223,3200.339,3165.57,5848365300.0,85548293130.0,0.004069,1.0,1.09835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.627727363405292,SH000300
2010-12-08,3194.895,3215.281,3166.766,3171.882,3200.339,5951566300.0,87056105048.0,0.004141,1.0,-0.889188,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.627427581206648,SH000300
2010-12-09,3155.996,3175.052,3122.196,3123.366,3171.882,6615296500.0,83159036199.0,0.004602,1.0,-1.529569,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.570719422629054,SH000300
2010-12-10,3107.379,3172.163,3101.083,3161.977,3123.366,5710810500.0,78069117443.0,0.003973,1.0,1.236201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.670409382871311,SH000300
2010-12-13,3176.335,3261.344,3173.564,3261.061,3161.977,9571373900.0,132088353616.0,0.006634,1.0,3.133608,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.80035457772682,SH000300
2010-12-14,3270.201,3279.365,3254.181,3269.474,3261.061,8410424100.0,114928736614.0,0.005829,1.0,0.257986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.665034634103648,SH000300
2010-12-15,3270.781,3282.772,3242.516,3247.644,3269.474,7226978500.0,104793174443.0,0.005004,1.0,-0.667694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.500274830345766,SH000300
2010-12-16,3246.013,3258.394,3224.122,3230.665,3247.644,5679962500.0,79262377015.0,0.003933,1.0,-0.52281,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.954735971408262,SH000300
2010-12-17,3229.297,3232.839,3212.579,3225.661,3230.665,4491914700.0,65697259729.0,0.003104,1.0,-0.154895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.6256694787637,SH000300
2010-12-20,3239.022,3249.763,3117.998,3178.657,3225.661,7475969300.0,107521977283.0,0.00516,1.0,-1.457187,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.38234601672321,SH000300
2010-12-21,3184.7,3251.551,3168.889,3249.509,3178.657,7985242000.0,112461675290.0,0.005511,1.0,2.228993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.08369029892895,SH000300
2010-12-22,3253.821,3263.45,3201.669,3215.453,3249.509,6993625800.0,98309032433.0,0.004827,1.0,-1.04804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.056947747047033,SH000300
2010-12-23,3210.67,3237.644,3183.152,3188.607,3215.453,6131584700.0,84430476449.0,0.004231,1.0,-0.834904,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.769764356186746,SH000300
2010-12-24,3170.642,3187.724,3139.454,3162.955,3188.607,5513776700.0,72989136209.0,0.003805,1.0,-0.804485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.237593791021679,SH000300
2010-12-27,3176.107,3219.655,3092.263,3099.709,3162.955,7001710700.0,99855478580.0,0.004809,1.0,-1.999589,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.261583041413008,SH000300
2010-12-28,3084.823,3095.358,3041.328,3044.931,3099.709,5632574900.0,74843956564.0,0.003865,1.0,-1.767201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.287698413739692,SH000300
2010-12-29,3049.928,3062.557,3025.22,3061.83,3044.931,4519277500.0,60134777207.0,0.00309,1.0,0.554994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.306281193619999,SH000300
2010-12-30,3063.05,3079.909,3027.898,3064.098,3061.83,5428142900.0,70284275917.0,0.003711,1.0,0.074068,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.948125576612952,SH000300
2010-12-31,3069.053,3129.446,3067.108,3128.261,3064.098,6256607800.0,90545901164.0,0.004278,1.0,2.094028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.472043647038257,SH000300
2011-01-04,3155.557,3194.358,3143.604,3189.682,3128.261,8541044000.0,129159620771.0,0.00591,1.0,1.96342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.122228707755164,SH000300
2011-01-05,3170.181,3193.779,3158.871,3175.662,3189.682,7926881000.0,116943213907.0,0.005485,1.0,-0.439535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.752739937309517,SH000300
2011-01-06,3177.835,3198.052,3152.572,3159.643,3175.662,5968109200.0,91568447016.0,0.004128,1.0,-0.504432,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.342957701913363,SH000300
2011-01-07,3156.362,3209.9,3141.125,3166.624,3159.643,8409323300.0,113651250191.0,0.005799,1.0,0.220941,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.514910312819106,SH000300
2011-01-10,3162.085,3182.782,3102.428,3108.187,3166.624,6549440600.0,87992881712.0,0.004516,1.0,-1.845404,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.435175167784559,SH000300
2011-01-11,3096.249,3131.292,3084.513,3124.922,3108.187,5698591700.0,74832449402.0,0.003924,1.0,0.53842,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.131744357469934,SH000300
2011-01-12,3135.18,3153.43,3099.413,3142.337,3124.922,5849851800.0,71551421416.0,0.004026,1.0,0.557287,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.231322068022305,SH000300
2011-01-13,3153.985,3157.036,3127.158,3141.284,3142.337,5193698800.0,66925783701.0,0.003572,1.0,-0.033509,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.885957826626372,SH000300
2011-01-14,3129.667,3129.667,3083.511,3091.862,3141.284,5335143900.0,71012100141.0,0.003669,1.0,-1.573302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.310250196063128,SH000300
2011-01-17,3067.433,3078.88,2968.61,2974.35,3091.862,6680756200.0,85454121099.0,0.004594,1.0,-3.800686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.79108510186317,SH000300
2011-01-18,2965.424,2984.47,2947.6,2977.648,2974.35,4296456400.0,54652416480.0,0.002954,1.0,0.110876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.720347046929186,SH000300
2011-01-19,2978.457,3045.605,2967.243,3044.851,2977.648,5657194200.0,72772226927.0,0.003889,1.0,2.25692,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.86366073962955,SH000300
2011-01-20,3037.862,3037.862,2944.498,2944.713,3044.851,6104664300.0,76440116738.0,0.004197,1.0,-3.288771,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.521592176329827,SH000300
2011-01-21,2935.233,3030.265,2935.138,2983.456,2944.713,7310296600.0,85157790710.0,0.005025,1.0,1.315686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.649019919383298,SH000300
2011-01-24,2986.092,2999.201,2943.92,2954.232,2983.456,6547254500.0,75805236102.0,0.0045,1.0,-0.979539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.578171598797633,SH000300
2011-01-25,2949.647,2960.587,2919.162,2938.654,2954.232,4898268900.0,57572819537.0,0.003367,1.0,-0.527307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.753707424473982,SH000300
2011-01-26,2939.773,2982.322,2939.356,2978.431,2938.654,4337497900.0,51746038070.0,0.002982,1.0,1.353574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.929928097486803,SH000300
2011-01-27,2953.589,3037.159,2935.271,3026.466,2978.431,8258591900.0,96976029913.0,0.005677,1.0,1.612767,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.742441216038294,SH000300
2011-01-28,3020.122,3047.266,3011.375,3036.735,3026.466,6301358900.0,78241917729.0,0.004331,1.0,0.339308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.416673763654376,SH000300
2011-01-31,3035.418,3076.547,3032.449,3076.508,3036.735,6710591400.0,83070309373.0,0.004612,1.0,1.309727,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.378984864582874,SH000300
2011-02-01,3083.493,3087.225,3062.83,3077.283,3076.508,4986253000.0,65832698489.0,0.003409,1.0,0.025188,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.202839584954875,SH000300
2011-02-09,3055.398,3087.551,3031.749,3040.949,3077.283,6039414500.0,78148356164.0,0.004129,1.0,-1.180716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.939723902706131,SH000300
2011-02-10,3034.079,3105.324,3024.349,3104.163,3040.949,6660366200.0,86967273678.0,0.004553,1.0,2.078763,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.057431238240325,SH000300
2011-02-11,3100.274,3133.499,3092.582,3120.956,3104.163,7597555300.0,99001500830.0,0.005192,1.0,0.540982,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.030704867656574,SH000300
2011-02-14,3123.246,3227.432,3123.246,3219.143,3120.956,12130233100.0,155829380802.0,0.008284,1.0,3.146056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.846363257603022,SH000300
2011-02-15,3223.222,3259.639,3215.619,3217.671,3219.143,10955443800.0,147747227925.0,0.007481,1.0,-0.045732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.486192857381095,SH000300
2011-02-16,3211.135,3248.849,3195.467,3248.527,3217.671,9133428300.0,125549596910.0,0.006237,1.0,0.958961,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.746163301024655,SH000300
2011-02-17,3255.626,3265.257,3218.913,3245.907,3248.527,8896469500.0,127559673833.0,0.006075,1.0,-0.080656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.338235390229798,SH000300
2011-02-18,3240.051,3242.374,3203.12,3211.876,3245.907,7537868400.0,104743371599.0,0.005147,1.0,-1.048428,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.895622215824304,SH000300
2011-02-21,3192.146,3258.28,3189.848,3257.908,3211.876,7939977600.0,108055882413.0,0.005417,1.0,1.433181,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.60909159403674,SH000300
2011-02-22,3267.615,3269.048,3161.833,3163.578,3257.908,10786374100.0,147588609007.0,0.007359,1.0,-2.895419,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.682875045748691,SH000300
2011-02-23,3152.441,3182.185,3145.986,3174.742,3163.578,7132485400.0,97251422739.0,0.004866,1.0,0.352894,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.634997800205802,SH000300
2011-02-24,3170.236,3195.688,3157.969,3190.935,3174.742,6648689300.0,94908281477.0,0.004536,1.0,0.510061,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.274735544793769,SH000300
2011-02-25,3190.872,3213.792,3159.847,3197.617,3190.935,6161927500.0,88275899352.0,0.004204,1.0,0.209402,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.326020446037381,SH000300
2011-02-28,3200.677,3241.597,3178.831,3239.559,3197.617,7663066300.0,109249970846.0,0.005222,1.0,1.311669,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.25669132550765,SH000300
2011-03-01,3241.714,3273.511,3235.754,3254.893,3239.559,8856695400.0,124040755772.0,0.006036,1.0,0.473336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.005308997303892,SH000300
2011-03-02,3237.116,3257.419,3202.833,3243.298,3254.893,8091064100.0,113592007455.0,0.005514,1.0,-0.356232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.039192626715193,SH000300
2011-03-03,3248.156,3271.64,3221.038,3221.718,3243.298,10121999700.0,131217797700.0,0.006898,1.0,-0.665374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.963623946758268,SH000300
2011-03-04,3223.507,3273.658,3217.477,3270.666,3221.718,8001391500.0,107401810462.0,0.005451,1.0,1.519314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.422891563548665,SH000300
2011-03-07,3287.405,3337.466,3287.405,3334.51,3270.666,11818719700.0,170406772534.0,0.008049,1.0,1.952018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.418378374266716,SH000300
2011-03-08,3335.71,3342.711,3311.722,3337.457,3334.51,8487865500.0,126306326053.0,0.00578,1.0,0.088379,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.880811442287817,SH000300
2011-03-09,3344.1,3355.487,3322.698,3338.858,3337.457,7802636100.0,113534089995.0,0.005314,1.0,0.041974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.550734974683749,SH000300
2011-03-10,3330.444,3330.444,3279.33,3280.259,3338.858,7821264200.0,117952630963.0,0.005299,1.0,-1.755057,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.081018611160074,SH000300
2011-03-11,3263.081,3290.7,3240.181,3247.376,3280.259,6720833500.0,100306077088.0,0.004554,1.0,-1.002453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.92464842165782,SH000300
2011-03-14,3238.905,3263.906,3230.114,3262.92,3247.376,6368978300.0,94134688007.0,0.004312,1.0,0.478662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.780186644222042,SH000300
2011-03-15,3250.595,3250.595,3147.957,3203.961,3262.92,9603397900.0,129603315155.0,0.006502,1.0,-1.806939,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.49556860025554,SH000300
2011-03-16,3204.919,3250.878,3202.931,3248.195,3203.961,7885952000.0,111826095701.0,0.005338,1.0,1.380608,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.180418001656617,SH000300
2011-03-17,3216.288,3240.381,3185.084,3197.1,3248.195,8568711400.0,117295727563.0,0.0058,1.0,-1.573027,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.688840957229578,SH000300
2011-03-18,3228.915,3239.963,3205.144,3215.685,3197.1,6134016100.0,86845200065.0,0.004152,1.0,0.581307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.157967414692635,SH000300
2011-03-21,3220.677,3236.279,3194.145,3207.11,3215.685,5910503700.0,84105739105.0,0.003998,1.0,-0.26666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.229876737070649,SH000300
2011-03-22,3217.8,3227.797,3175.93,3222.961,3207.11,5724868400.0,80009792794.0,0.003873,1.0,0.49424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.975830919362268,SH000300
2011-03-23,3222.325,3267.004,3216.653,3264.926,3222.961,7207758500.0,98540423659.0,0.004876,1.0,1.302066,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.671438028757484,SH000300
2011-03-24,3269.575,3273.37,3250.023,3251.361,3264.926,6130424400.0,88058905863.0,0.004147,1.0,-0.415475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.364243014398808,SH000300
2011-03-25,3256.179,3304.264,3254.683,3294.484,3251.361,8689597900.0,122021366960.0,0.005876,1.0,1.3263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.04223398645408,SH000300
2011-03-28,3307.405,3328.07,3286.856,3290.571,3294.484,9768430000.0,139030083023.0,0.006604,1.0,-0.11877,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.232592445561876,SH000300
2011-03-29,3288.564,3309.199,3256.337,3257.979,3290.571,10528016400.0,132908076725.0,0.007116,1.0,-0.990468,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.624227743889152,SH000300
2011-03-30,3256.722,3274.977,3233.109,3256.08,3257.979,7833633700.0,103271930321.0,0.005287,1.0,-0.058285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.183145175782217,SH000300
2011-03-31,3257.164,3264.956,3210.174,3223.288,3256.08,6450388000.0,86565372662.0,0.004353,1.0,-1.0071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.420180718121143,SH000300
2011-04-01,3227.564,3272.768,3220.911,3272.729,3223.288,6309472200.0,86711549873.0,0.004258,1.0,1.533866,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.743075034548848,SH000300
2011-04-06,3269.19,3315.299,3268.765,3311.067,3272.729,10582367400.0,143030090888.0,0.007141,1.0,1.171435,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.515887842639067,SH000300
2011-04-07,3313.467,3330.805,3302.818,3324.419,3311.067,8468176200.0,112678585789.0,0.005706,1.0,0.403255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.306122018221586,SH000300
2011-04-08,3321.54,3353.889,3314.089,3353.358,3324.419,7392921000.0,107329316269.0,0.004981,1.0,0.870497,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.51784974694035,SH000300
2011-04-11,3363.37,3380.527,3331.174,3333.427,3353.358,10442054500.0,141974385699.0,0.007033,1.0,-0.594357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.596403437561067,SH000300
2011-04-12,3324.754,3350.156,3307.476,3326.771,3333.427,10193850600.0,122863556078.0,0.006866,1.0,-0.199675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.052713042312,SH000300
2011-04-13,3311.324,3372.031,3296.507,3372.031,3326.771,8703633800.0,108305234380.0,0.005862,1.0,1.360479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.443680061539354,SH000300
2011-04-14,3374.324,3378.703,3347.488,3353.56,3372.031,8897224100.0,107491228060.0,0.005988,1.0,-0.547769,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.08143425992833,SH000300
2011-04-15,3345.134,3378.106,3323.563,3358.944,3353.56,7851487400.0,98934572633.0,0.005284,1.0,0.160547,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.60074271188412,SH000300
2011-04-18,3346.149,3372.9,3335.599,3359.438,3358.944,8658262400.0,107178227750.0,0.005827,1.0,0.014704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.37872251942838,SH000300
2011-04-19,3334.912,3334.912,3290.736,3295.812,3359.438,8510693300.0,104368983043.0,0.005718,1.0,-1.893947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.263276253063896,SH000300
2011-04-20,3300.418,3311.725,3281.827,3295.758,3295.812,7234331800.0,93667138370.0,0.004859,1.0,-0.001637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.94758672390448,SH000300
2011-04-21,3312.271,3330.244,3301.936,3317.367,3295.758,7324042400.0,96739132646.0,0.004919,1.0,0.655658,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.208434272035344,SH000300
2011-04-22,3317.083,3325.459,3291.638,3299.942,3317.367,6717145500.0,83528333290.0,0.004503,1.0,-0.525267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.435093640594804,SH000300
2011-04-25,3292.48,3292.48,3247.691,3249.574,3299.942,7442182900.0,98455879623.0,0.004974,1.0,-1.526327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.22943563010256,SH000300
